Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min],Rotational speed [rad/s],Power [W],type_encoded
298.2,308.4,49.4,209,141.89526818713898,7009.626248444665,1
298.1,308.4,38.2,211,166.71385015049836,6368.469075749038,1
298.0,308.3,34.7,213,161.6873019047547,5610.5493760949885,1
298.0,308.2,51.2,215,143.78022377929287,7361.547457499795,2
298.0,308.2,52.9,218,142.94246573833559,7561.656437557952,1
298.0,308.1,24.3,0,196.55898035960138,4776.383222738314,1
297.9,308.1,40.8,2,160.3259450881991,6541.298559598523,1
297.9,308.0,36.7,4,157.1843524346093,5768.665734350162,1
297.9,308.0,46.2,6,156.03243512829306,7208.69850292714,1
297.8,307.8,43.7,8,161.58258214963502,7061.15883993905,2
297.8,307.8,38.2,11,167.23744892609665,6388.470548976892,1
297.8,307.9,33.5,13,167.5516081914556,5612.978874413763,0
297.8,307.8,32.1,18,169.85544280408814,5452.35971401123,2
297.8,307.8,39.8,21,152.053084433746,6051.7127604630905,1
297.8,307.8,42.5,23,146.18877814704504,6213.023071249414,1
297.8,307.7,39.7,25,157.60323145508795,6256.8482887669925,1
297.8,307.8,48.3,27,147.86429422895958,7141.845411258747,1
297.8,307.7,38.0,29,145.87461888168605,5543.23551750407,1
297.7,307.7,34.9,31,165.56193284418208,5778.111456261954,1
297.8,307.8,37.9,33,164.7241748032248,6243.04622504222,1
297.8,307.9,27.3,35,180.74629733653276,4934.373917287345,2
297.9,307.9,39.8,38,161.26842288427605,6418.483230794186,2
297.9,308.0,62.9,41,135.71680263507906,8536.586885746472,1
297.8,307.9,25.8,43,188.7049987256269,4868.588967121174,2
297.8,307.9,48.6,46,151.52948565814768,7364.333002985977,1
297.8,307.8,30.7,48,174.04423300887453,5343.157953372448,0
297.8,307.8,34.3,53,163.67697725202822,5614.1203197445675,1
297.9,307.8,59.5,55,134.66960508388246,8012.841502491006,1
297.9,307.7,34.6,57,166.50441064025904,5761.052608152963,1
297.9,307.7,43.7,59,156.24187463853238,6827.769921703865,1
297.7,307.6,21.9,61,193.1032284406526,4228.960702850291,1
297.7,307.6,38.3,63,161.05898337403673,6168.559063225606,0
297.7,307.6,22.9,68,201.1666495848664,4606.716275493441,1
297.8,307.8,57.9,70,137.18287920675428,7942.888706071072,2
297.9,307.8,46.9,73,142.94246573833559,6704.001643127939,1
297.9,307.8,59.3,75,136.44984092091667,8091.475566610358,2
297.9,307.8,37.5,78,156.97491292437,5886.559234663874,1
297.9,307.8,38.2,80,151.94836467862632,5804.427530723526,1
297.9,307.9,54.4,82,139.90559283986545,7610.86425048868,2
297.9,307.9,44.5,85,147.86429422895958,6579.961093188701,1
298.0,308.0,39.2,87,150.06340908647243,5882.48563618972,1
297.9,307.9,43.6,89,149.33037080063482,6510.804166907678,1
297.9,307.9,45.2,91,154.5663585566178,6986.399406759126,1
297.9,307.9,58.5,93,147.23597569824162,8613.304578347135,0
297.8,307.8,56.5,98,144.82742133048944,8182.749305172653,1
297.9,307.8,37.3,100,157.60323145508795,5878.60053327478,1
297.9,307.8,33.9,102,174.35839227423352,5910.749498096517,1
297.9,307.8,45.0,104,146.2934979021647,6583.207405597411,1
297.9,307.8,43.5,106,151.84364492350667,6605.19855417254,2
298.0,307.8,36.4,109,164.09585627250686,5973.089168319249,1
298.0,308.0,37.0,111,162.83921921107094,6025.051110809625,2
298.0,307.8,35.4,114,166.29497113001972,5886.841978002698,0
298.0,307.8,37.7,119,152.15780418886564,5736.349217920235,1
298.0,307.8,33.3,121,169.85544280408814,5656.186245376135,1
297.9,307.8,38.5,123,161.05898337403673,6200.770859900414,1
297.9,307.7,42.8,125,159.90706606772045,6844.0224276984345,2
297.8,307.8,28.9,128,184.41148876572086,5329.492025329333,1
297.9,307.8,50.2,130,143.78022377929287,7217.767233720502,1
298.0,307.9,37.8,132,155.19467708733578,5866.358793901292,0
298.0,307.9,51.0,137,148.3878930045579,7567.782543232453,2
298.0,307.8,51.7,140,148.0737337391989,7655.412034316583,1
297.9,307.8,34.0,142,171.2167996206437,5821.371187101886,0
298.0,307.8,57.3,147,145.14158059584844,8316.612568142114,1
298.2,308.1,62.3,149,144.40854231001083,8996.652185913674,1
298.2,308.0,35.9,151,165.14305382370344,5928.6356322709535,2
298.2,308.1,42.5,154,160.43066484331877,6818.303255841048,1
298.1,308.0,48.8,156,143.8849435344125,7021.58524447933,2
298.1,308.0,35.3,159,164.41001553786583,5803.673548486663,0
298.1,308.0,31.0,164,177.70942443806263,5508.992157579942,1
298.2,308.0,44.1,166,156.97491292437,6922.593659964717,1
298.2,308.0,47.2,168,147.75957447383993,6974.251915165245,2
298.2,307.9,45.5,171,153.10028198494257,6966.062830314887,0
298.1,307.9,28.6,176,184.20204925548154,5268.178608706772,2
298.2,308.0,38.0,179,160.74482410867773,6108.3033161297535,1
298.2,307.9,39.7,181,156.1371548834127,6198.6450488714845,0
298.2,307.9,36.0,186,162.4203401905923,5847.1322468613225,1
298.2,307.9,27.2,188,185.24924680667812,5038.779513141644,1
298.2,307.9,34.1,190,162.4203401905923,5538.533600499198,1
298.2,307.9,31.4,192,161.6873019047547,5076.981279809297,1
298.2,307.8,31.1,194,160.01178582284012,4976.366539090328,1
298.1,307.9,35.8,196,169.01768476313086,6050.833114520085,1
298.1,307.8,49.8,198,149.9586893313528,7467.942728701369,1
298.1,307.8,43.7,200,144.93214108560912,6333.5345654411185,2
298.1,307.8,37.8,203,161.26842288427605,6095.946385025634,1
298.0,307.7,43.9,205,147.3406954533613,6468.25653040256,1
297.9,307.6,43.0,207,148.49261275967754,6385.182348666134,0
297.9,307.5,30.8,212,172.47343668207964,5312.181849808053,2
298.0,307.5,32.8,215,172.15927741672064,5646.824299268436,1
298.0,307.5,27.9,217,187.6578011744303,5235.652652766605,1
297.9,307.4,34.6,219,168.59880574265222,5833.5186786957665,2
297.8,307.3,26.0,222,188.9144382358662,4911.775394132522,2
297.9,307.4,36.1,225,167.97048721193426,6063.734588350827,0
297.9,307.4,52.8,0,146.92181643288265,7757.471907656203,2
297.8,307.3,44.5,3,150.58700786207075,6701.121849862148,1
297.9,307.3,26.3,5,191.00883333825942,5023.532316796223,1
297.9,307.3,28.7,7,174.1489527639942,4998.074944326633,0
297.9,307.3,36.7,12,157.28907218972896,5772.508949363053,1
297.9,307.4,35.5,14,168.17992672217358,5970.387398637162,1
297.9,307.5,37.7,16,163.4675377417889,6162.726172865442,1
297.9,307.4,42.9,18,150.27284859671175,6446.705204798934,2
297.9,307.5,38.3,21,167.76104770169493,6425.248126974915,1
298.1,307.6,27.7,23,184.72564803107983,5116.900450460911,2
298.0,307.5,27.8,26,176.24334786638738,4899.5650706855695,0
298.0,307.5,35.2,31,169.4365637836095,5964.167045183055,1
298.0,307.6,41.6,33,158.0221104755666,6573.719795783571,1
297.9,307.6,39.0,35,162.31562043547262,6330.309196983432,1
297.9,307.6,44.0,37,159.0693080267632,6999.0495531775805,2
297.9,307.6,38.0,40,155.0899573322161,5893.418378624212,1
298.1,307.7,48.3,42,134.98376434924143,6519.715818068361,1
298.0,307.6,23.8,44,193.1032284406526,4595.856836887532,2
298.0,307.7,42.5,47,154.88051782197678,6582.422007434013,1
298.0,307.7,47.3,49,149.74924982111347,7083.139516538667,1
298.1,307.8,36.7,51,171.3215193757634,6287.499761090517,2
298.1,307.8,44.7,54,157.39379194484863,7035.502499934734,2
298.1,307.8,32.6,57,168.3893662324129,5489.493339176661,2
298.2,307.8,42.9,60,159.27874753700252,6833.058269337408,1
298.2,307.8,41.6,62,150.6917276171904,6268.775868875121,1
298.2,307.8,31.5,64,170.37904157968643,5366.939809760122,1
298.2,307.8,26.1,66,183.15485170428494,4780.341629481837,1
298.2,307.8,35.9,68,160.22122533307945,5751.941989457552,1
298.2,307.8,51.3,70,141.89526818713898,7279.227258000229,1
298.3,307.9,33.8,72,162.4203401905923,5489.807498442019,1
298.2,307.8,46.7,74,158.65042900628455,7408.975034593489,1
298.2,307.8,48.6,76,145.35102010608776,7064.059577155866,1
298.2,307.8,34.6,78,165.98081186466072,5742.936090517262,1
298.1,307.7,37.7,80,159.48818704724184,6012.704651681018,1
298.2,307.6,54.5,82,143.36134475881423,7813.193289355376,1
298.2,307.7,31.0,84,176.03390835614806,5457.0511590405895,2
298.2,307.7,38.3,87,157.39379194484863,6028.182231487702,1
298.2,307.7,44.5,89,152.7861227195836,6798.98246102147,1
298.2,307.7,32.4,91,176.7669466419857,5727.249071200336,1
298.2,307.7,21.6,93,204.41296199357586,4415.319979061239,2
298.2,307.8,19.9,96,212.47638313778967,4228.280024442014,1
298.3,307.8,52.5,98,152.57668320934428,8010.275868490575,2
298.3,307.8,50.4,101,145.7698991265664,7346.802915978947,2
298.3,307.8,22.1,104,199.59585325807151,4411.068357003381,1
298.3,307.7,33.4,106,167.76104770169493,5603.218993236611,2
298.3,307.7,49.4,109,153.41444125030156,7578.673397764897,1
298.3,307.7,43.8,111,150.6917276171904,6600.297669632939,2
298.3,307.8,55.4,114,139.2772743091475,7715.960996726771,2
298.3,307.9,42.0,117,155.50883635269474,6531.371126813179,2
298.4,307.9,28.2,120,178.0235837034216,5020.265060436489,0
298.4,308.0,42.8,125,158.65042900628455,6790.238361468979,1
298.5,308.1,39.2,127,157.1843524346093,6161.626615436685,2
298.4,308.0,47.6,130,144.51326206513048,6878.831274300211,1
298.4,307.9,35.9,132,161.6873019047547,5804.5741383806935,1
298.4,307.9,27.3,134,182.52653317356697,4982.974355638378,1
298.4,307.9,21.4,136,203.99408297309722,4365.47337562428,0
298.5,307.9,54.2,141,131.94689145077132,7151.521516631806,0
298.5,307.9,33.1,146,171.74039839624203,5684.607186915611,2
298.5,308.0,49.2,149,142.73302622809626,7022.464890422337,2
298.5,308.0,49.6,152,144.40854231001083,7162.663698576537,1
298.5,308.0,25.8,154,179.3849405199772,4628.131465415412,2
298.5,308.0,51.9,157,152.99556222982292,7940.469679727809,2
298.5,308.0,29.8,160,170.06488231432746,5067.9334929669585,1
298.4,308.0,41.1,162,159.8023463126008,6567.876433447893,1
298.4,307.9,14.2,164,249.33773693990992,3540.595864546721,1
298.4,307.7,31.1,166,170.27432182456678,5295.531408744027,0
298.3,307.7,33.8,171,165.0383340685838,5578.295691518132,1
298.4,307.8,31.6,173,169.33184402848985,5350.88627130028,2
298.3,307.6,20.6,176,203.36576444237926,4189.334747513013,1
298.2,307.6,37.2,178,156.24187463853238,5812.197736553405,1
298.2,307.5,51.3,180,153.93804002589985,7897.021453328662,1
298.0,307.4,46.5,182,153.20500174006224,7124.032580912894,2
298.0,307.3,46.5,185,149.1209312903955,6934.123305003391,1
298.1,307.4,60.1,187,142.73302622809626,8578.254876308585,2
298.1,307.4,56.2,190,139.80087308474577,7856.809067362713,2
298.1,307.4,33.9,193,168.3893662324129,5708.399515278797,1
298.0,307.4,35.2,195,168.17992672217358,5919.93342062051,0
298.1,307.5,33.1,200,176.34806762150706,5837.121038271884,1
298.1,307.6,20.3,202,204.20352248333654,4145.331506411732,1
298.2,307.6,48.6,204,152.89084247470325,7430.494944270578,0
298.2,307.6,31.0,209,158.2315499858059,4905.178049559983,1
298.2,307.6,55.7,0,138.02063724771156,7687.749494697535,0
298.2,307.6,51.8,5,143.25662500369455,7420.693175191377,1
298.3,307.7,27.1,7,179.8038195404558,4872.683509546353,2
298.3,307.7,41.4,10,159.17402778188284,6589.804750169949,2
298.3,307.8,42.0,13,155.50883635269474,6531.371126813179,2
298.4,307.9,23.2,16,207.449834892046,4812.836169495467,1
298.4,307.9,31.0,18,168.07520696705393,5210.331415978671,0
298.4,307.9,45.3,23,151.42476590302803,6859.541895407169,1
298.4,308.0,47.9,25,157.91739072044692,7564.243015509407,1
298.5,308.0,59.5,27,144.93214108560912,8623.462394593742,1
298.5,308.0,37.3,29,159.0693080267632,5933.285189398267,2
298.5,308.0,48.1,32,147.02653618800232,7071.976390642912,1
298.5,308.1,31.1,34,163.78169700714787,5093.610776922299,1
298.6,308.2,36.8,36,162.83921921107094,5992.48326696741,0
298.6,308.2,54.0,41,138.7536755335492,7492.698478811657,1
298.6,308.2,44.0,43,155.82299561805374,6856.211807194364,2
298.5,308.2,32.3,46,167.02800941585733,5395.004704132191,1
298.5,308.1,28.6,48,174.04423300887453,4977.665064053812,1
298.4,308.0,37.4,50,164.5147352929855,6152.851099957657,1
298.3,308.0,41.0,52,162.62977970083162,6667.8209677340965,0
298.3,308.0,3.8,57,302.2212132753381,1148.4406104462846,1
298.2,308.0,38.2,59,161.05898337403673,6152.453164888204,1
298.4,308.2,33.0,61,169.4365637836095,5591.406604859114,1
298.4,308.2,45.9,63,142.8377459832159,6556.25254062961,1
298.3,308.0,47.3,65,151.0058868825494,7142.578449544586,1
298.2,307.9,67.3,67,137.49703847211327,9253.550689173224,1
298.2,307.9,23.6,69,193.4173877060116,4564.650349861874,1
298.1,307.8,40.8,71,159.59290680236148,6511.390597536348,1
298.1,307.7,48.0,73,151.32004614790836,7263.362215099602,2
298.1,307.8,28.2,76,184.41148876572086,5200.403983193328,1
298.1,307.8,43.5,78,158.54570925116488,6896.738352425672,2
298.1,307.7,38.3,81,156.87019316925034,6008.128398382288,2
298.1,307.6,37.1,84,161.47786239451537,5990.82869483652,0
298.0,307.6,41.8,89,157.91739072044692,6600.946932114681,2
298.0,307.5,52.9,92,149.8539695762331,7927.274990582731,2
298.0,307.5,45.1,95,149.4350905557545,6739.522584064528,2
298.0,307.5,36.3,98,159.59290680236148,5793.222516925722,2
298.0,307.5,43.6,101,149.4350905557545,6515.369948230897,2
298.1,307.6,44.1,104,156.66075365901102,6908.739236362387,0
298.1,307.7,40.3,109,145.35102010608776,5857.6461102753365,1
298.1,307.7,48.1,111,156.55603390389135,7530.345230777174,1
298.1,307.7,56.2,113,144.09438304465183,8098.104327109433,0
298.0,307.6,32.2,118,166.818569905618,5371.557950960901,0
298.0,307.6,28.9,123,173.20647496791725,5005.667126572808,1
298.1,307.7,12.8,125,268.8156113921666,3440.8398258197326,1
298.1,307.7,27.0,127,185.0398072964388,4996.074797003847,1
298.1,307.6,53.8,129,142.8377459832159,7684.670733897015,1
298.1,307.8,31.2,131,164.30529578274619,5126.325228421681,2
298.2,307.8,36.8,134,154.5663585566178,5688.041994883535,1
298.1,307.7,45.0,136,154.88051782197678,6969.623301988955,1
298.1,307.7,34.1,138,172.7875959474386,5892.057021807656,1
298.1,307.6,36.3,140,163.88641676226754,5949.076928470311,2
298.1,307.6,46.5,143,152.89084247470325,7109.424175073701,1
298.1,307.7,27.6,145,174.25367251911385,4809.401361527543,1
298.1,307.7,40.9,147,150.27284859671175,6146.159507605511,2
298.1,307.6,19.2,150,216.3510140772171,4153.9394702825675,2
298.1,307.5,43.7,153,156.34659439365203,6832.346175002594,1
298.1,307.6,43.3,155,141.79054843201934,6139.530747106437,1
298.1,307.6,39.4,157,155.82299561805374,6139.426027351317,1
298.1,307.7,48.7,159,148.0737337391989,7211.190833098987,1
298.1,307.5,57.4,161,145.66517937144673,8361.181295921042,1
298.0,307.5,27.8,163,186.82004313347304,5193.597199110551,2
297.8,307.3,40.1,166,158.7551487614042,6366.081465332309,0
297.9,307.3,47.8,171,148.70205226991686,7107.958098502026,2
297.8,307.2,56.3,174,141.47638916666034,7965.120710082977,1
297.8,307.2,23.0,176,196.87313962496037,4528.082211374089,1
297.8,307.3,24.0,178,194.6740247674475,4672.17659441874,1
297.8,307.3,54.0,180,137.7064779823526,7436.14981104704,2
297.8,307.4,51.7,183,139.2772743091475,7200.635081782925,2
297.8,307.3,61.0,186,138.96311504378852,8476.7500176711,1
297.8,307.2,38.1,188,156.87019316925034,5976.754359748438,1
297.8,307.3,35.8,190,162.83921921107094,5829.644047756339,0
297.7,307.2,35.8,195,158.96458827164352,5690.932260124838,1
297.7,307.2,43.0,197,145.7698991265664,6268.105662442355,1
297.8,307.2,39.6,199,152.4719634542246,6037.889752787295,2
297.7,307.1,30.2,0,179.59438003021648,5423.750276912538,1
297.7,307.2,43.7,2,147.13125594312197,6429.63588471443,2
297.7,307.2,37.8,5,174.6725515395925,6602.6224481965955,1
297.7,307.1,22.5,7,194.25514574696888,4370.7407793068,0
297.6,307.1,39.2,12,156.66075365901102,6141.101543433232,1
297.6,307.1,44.9,14,154.04275978101953,6916.519914167777,2
297.7,307.2,40.0,17,151.2153263927887,6048.613055711548,1
297.7,307.3,38.6,19,158.54570925116488,6119.864377094965,0
297.8,307.3,50.7,24,147.86429422895958,7496.719717408251,1
297.7,307.2,44.1,26,149.6445300659938,6599.323775910327,0
297.7,307.2,32.7,31,174.6725515395925,5711.792435344675,1
297.7,307.2,52.8,33,143.6755040241732,7586.066612476344,2
297.7,307.3,49.2,36,142.94246573833559,7032.769314326111,2
297.6,307.1,39.1,39,159.8023463126008,6248.271740822692,2
297.6,307.2,40.6,42,155.61355610781442,6317.910377977266,1
297.6,307.2,42.6,44,153.93804002589985,6557.760505103334,2
297.7,307.3,62.8,47,130.79497414445504,8213.924376271776,0
297.8,307.4,26.1,52,183.4690109696439,4788.541186307706,2
297.7,307.4,36.5,55,172.054557661601,6279.991354648437,1
297.8,307.4,36.1,57,155.82299561805374,5625.21014181174,2
297.8,307.4,45.8,60,141.89526818713898,6498.803282970965,1
297.8,307.6,30.3,62,168.28464647729325,5099.024788261986,1
297.9,307.6,30.3,64,168.49408598753257,5105.370805422237,2
297.9,307.7,44.4,67,158.85986851652387,7053.37816213366,1
297.9,307.7,39.5,69,158.85986851652387,6274.964806402693,2
297.9,307.7,37.6,72,161.896741414994,6087.317477203775,1
297.9,307.7,34.7,74,164.09585627250686,5694.126212655989,1
298.1,307.9,28.9,76,174.04423300887453,5029.878333956473,2
298.1,307.9,41.8,79,157.28907218972896,6574.68321753067,1
298.3,308.0,56.9,81,142.52358671785694,8109.59208424606,1
298.3,308.1,32.7,83,170.69320084504542,5581.667667632986,2
298.3,308.0,42.3,86,155.61355610781442,6582.453423360549,1
298.3,308.1,21.5,88,192.68434942017396,4142.71351253374,1
298.3,308.1,58.4,90,138.85839528866885,8109.330284858261,1
298.4,308.1,57.8,92,143.1519052485749,8274.180123367629,1
298.4,308.1,32.7,94,167.3421686812163,5472.088915875774,1
298.3,308.0,50.1,96,142.73302622809626,7150.924614027623,1
298.3,308.0,62.0,98,130.06193585861743,8063.840023234281,1
298.2,307.8,33.8,100,163.9911365173872,5542.9004142876865,2
298.1,307.7,47.7,103,149.1209312903955,7113.068422551866,2
298.2,307.7,33.8,106,168.3893662324129,5691.560578655555,2
298.1,307.7,29.1,109,178.5471824790199,5195.72301013948,1
298.0,307.6,45.8,111,162.1061809252333,7424.463086375685,1
298.0,307.6,43.4,113,165.56193284418208,7185.3878854375025,2
298.0,307.6,46.7,116,154.14747953613917,7198.6872943377,2
298.0,307.6,26.0,119,187.6578011744303,4879.102830535187,2
298.0,307.6,32.8,122,176.24334786638738,5780.781810017505,1
297.9,307.6,40.7,124,157.39379194484863,6405.92733215534,1
297.9,307.5,32.4,126,171.94983790648135,5571.174748169996,2
297.8,307.4,24.3,129,199.17697423759287,4840.000473973507,2
297.7,307.4,40.2,132,149.9586893313528,6028.339311120382,0
297.8,307.4,40.8,137,158.33626974092556,6460.119805429762,1
297.7,307.4,29.0,139,184.72564803107983,5357.043792901315,1
297.8,307.4,43.6,141,150.58700786207075,6565.593542786285,2
297.8,307.5,29.9,144,170.79792060016507,5106.857825944935,1
297.9,307.5,23.3,146,196.87313962496037,4587.144153261577,0
297.9,307.6,54.3,151,140.74335088082273,7642.363952828674,1
297.9,307.5,35.8,153,164.82889455834447,5900.874425188732,1
297.8,307.4,41.2,155,148.49261275967754,6117.895645698715,1
297.8,307.5,54.1,157,143.6755040241732,7772.84476770777,1
297.8,307.5,40.0,159,145.35102010608776,5814.04080424351,1
297.9,307.6,36.0,161,156.34659439365203,5628.477398171473,0
297.9,307.6,40.1,166,157.60323145508795,6319.889581349027,2
298.0,307.6,29.1,169,177.39526517270363,5162.202216525676,1
297.9,307.6,20.4,171,206.08847807549043,4204.204952740004,1
298.0,307.6,35.6,173,164.30529578274619,5849.268529865764,2
297.9,307.6,29.1,176,176.66222688686602,5140.870802407801,1
297.9,307.6,52.4,178,149.74924982111347,7846.860690626346,1
297.9,307.6,42.4,180,157.49851169996828,6677.936896078655,1
297.9,307.6,20.2,182,207.03095587156736,4182.02530860566,1
298.0,307.7,45.6,184,150.27284859671175,6852.441896010057,1
298.0,307.7,36.8,186,162.00146117011366,5961.653771060182,0
298.1,307.8,57.2,191,137.81119773747224,7882.800510583413,2
298.0,307.7,34.9,194,169.75072304896847,5924.300234408999,2
298.0,307.8,40.2,197,156.24187463853238,6280.923360469003,2
298.0,307.7,32.3,200,172.054557661601,5557.362212469711,1
298.0,307.7,38.7,202,156.24187463853238,6046.560548511204,1
298.0,307.7,50.8,204,145.24630035096808,7378.512057829178,1
298.1,307.9,47.3,206,153.20500174006224,7246.596582304944,2
